strategy,trial,accuracy,down_sample,qb_link
MST,57,0.7294727744165946,False,False
MST,58,0.7497839239412273,False,False
MST,59,0.7454624027657736,False,False
MST,60,0.7415730337078652,False,False
MST,61,0.7359550561797753,False,False
MST,62,0.7147796024200519,False,False
MST,63,0.7316335350043215,False,False
MST,64,0.7454624027657736,False,False
MST,65,0.7528089887640449,False,False
MST,66,0.7484874675885912,False,False
MST,67,0.7342264477095938,False,False
MST,68,0.7415730337078652,False,False
MST,69,0.7458945548833189,False,False
MST,70,0.7307692307692307,False,False
MST,71,0.7251512532411409,False,True
MST,72,0.7472707423580786,True,True
MST,73,0.7205240174672489,True,True
MST,74,0.7156113537117904,True,True
MST,75,0.7450302506482281,False,True
MST,76,0.7484874675885912,False,False
MST,77,0.7376836646499568,False,False
MST,78,0.7541054451166811,False,False
MST,79,0.7497839239412273,False,False
MST,80,0.7320656871218669,False,False
MST,81,0.719533275713051,False,False
MST,82,0.7255834053586863,False,False
MST,83,0.709061135371179,True,False
MST,84,0.7390829694323144,True,True
MST,85,0.7394122731201382,False,False
MST,86,0.7307692307692307,False,False
MST,87,0.7623163353500432,False,False
MST,88,0.7394122731201382,False,False
MST,89,0.7363872082973206,False,False
MST,90,0.733362143474503,False,False
MST,91,0.7428694900605013,False,True
MST,92,0.75382096069869,True,True
MST,93,0.7554585152838428,True,True
MST,94,0.7216157205240175,True,True
MST,95,0.7480553154710458,False,False
MST,96,0.7079694323144105,True,True
MST,97,0.7298034934497817,True,True
MST,98,0.7330786026200873,True,True
MST,99,0.7429039301310044,True,True
